TSNE1,TSNE2
-69.639114,29.905033
-17.936584,27.5424
25.641676,35.74534
-4.0478544,37.67121
-13.613686,39.303703
5.780298,24.859423
16.556248,13.280253
-58.094097,32.179024
-13.748716,70.36452
-45.77143,5.1305823
-29.31837,-23.19857
19.874327,-46.71991
54.814068,-49.917442
46.10633,-49.75647
-14.5010195,32.196182
19.127758,9.250162
12.560294,-36.341377
-27.544998,14.191414
-25.18356,27.079735
-34.09376,-19.151672
2.6008198,-63.654232
-6.7169394,-13.588267
-30.553175,54.386326
-41.378487,-33.874058
-42.82827,19.713413
-79.39699,29.350534
15.2352915,50.372883
-50.531696,15.707818
-4.237583,-18.195423
-79.62838,24.038818
23.347265,22.245079
1.7961142,-71.13222
-31.682127,-9.077099
-51.05872,-44.6657
21.60947,13.762248
57.55885,44.466763
45.339573,32.536514
76.592255,8.774265
-25.91309,-53.18504
-41.41761,41.30159
26.172253,30.96927
11.649613,12.915612
-3.5872278,-41.16131
-48.881977,-49.56711
9.950251,-51.843513
50.496647,65.42957
-56.14804,-48.081135
17.400072,34.725105
74.36218,13.858217
-51.20774,24.224058
-3.298737,-24.855999
49.055443,20.534737
15.168969,-31.446194
0.8600692,40.816757
59.183784,-2.5901823
26.35638,-10.621636
-5.464086,59.552628
25.843609,-65.41976
-4.7893686,39.36153
-16.224081,18.266748
-40.08577,20.296894
6.4730625,34.261257
-7.2222457,-29.810143
12.151575,10.392483
33.166252,-56.700314
11.69289,-102.641815
-43.177864,15.952676
-2.1474173,-4.471902
-19.738272,-2.065549
23.75836,49.520714
-39.792103,32.47902
-14.123123,-33.337746
21.811806,17.241665
-29.17186,7.0786753
11.077949,-20.791008
19.194105,32.879734
-9.625556,22.12277
-23.264128,49.11434
4.4461713,-84.09655
-18.083643,46.380707
-27.340862,63.189236
48.0113,10.856481
-42.548412,-2.6586509
50.524624,43.052883
55.97808,30.044472
-53.475506,9.339205
-12.298035,-61.78043
16.23251,33.071587
31.792912,-54.76732
7.297175,-21.53886
57.95396,-22.205725
38.63635,-54.214325
-8.696573,14.245044
-6.155201,-44.44525
44.05454,65.322845
-38.3799,-1.9918982
1.8334147,-4.1254845
-58.117588,-44.903347
44.864594,-50.16922
14.780966,-17.232048
-6.697498,-44.750114
24.529507,-69.90945
9.000737,-67.035904
26.823118,35.478622
-14.8268795,-64.566246
9.433902,-102.131004
66.147064,33.61569
-20.799788,-18.611225
-40.980747,3.9193597
6.2971425,28.539402
40.429104,-47.74254
-24.440367,-54.435513
-0.70019406,43.83327
-3.1457124,46.08765
-17.97793,59.19723
-50.75134,-0.8966452
55.378624,46.05525
-19.862858,-24.812386
-51.811222,-52.468834
-30.938549,9.715404
63.303802,36.99613
-30.265411,-30.160734
62.188934,5.8083625
-32.28281,-21.454327
-47.881042,-17.197863
-41.94891,1.3369244
-48.162243,-3.6617165
-28.241558,39.170673
11.548137,55.103806
11.743464,-1.0296326
40.286304,-48.74493
19.39279,-62.681705
16.194643,29.8574
-19.63282,0.07220628
54.855667,-17.758099
0.92776334,71.82267
65.75103,32.90817
64.89109,38.34063
25.5681,-68.81645
-6.848346,77.078545
-68.975334,27.15658
-10.877044,-37.196217
41.487553,69.29241
-12.016195,24.858685
-18.739813,32.111103
-8.932371,-64.13472
41.27287,-68.15199
-17.166325,-33.721687
5.5292053,-68.77628
51.582344,66.764786
17.632118,-56.39712
-14.371937,-26.925846
45.96689,16.11954
-2.7239943,-47.460125
54.626614,44.050583
7.4628506,-105.65836
49.308643,-35.179893
-22.691895,-53.657555
36.834003,-40.445816
-53.01009,21.070742
0.8699094,-36.57998
36.52003,-7.357479
-25.051655,28.11127
44.674057,-56.109818
-17.500387,-23.585592
65.22568,1.1288203
54.46017,39.19124
10.364346,-68.232414
57.87503,45.51031
37.95423,-51.392498
-0.7892711,17.336254
-25.018585,-62.076042
-16.86468,11.567759
40.918102,-64.341576
-72.86424,28.015963
71.076294,33.5107
-20.780146,-56.02175
70.72364,3.9191442
-4.1287026,54.565422
-15.868646,20.967064
-1.5127631,-29.407776
29.470196,-7.5668364
-44.81138,-51.12308
13.39676,53.250973
-31.27683,20.441513
-22.659573,-55.671997
-11.646041,11.018448
-11.491703,-15.489799
59.58433,47.6996
22.592857,57.742393
-60.48882,-31.90534
8.190572,-82.86979
5.1307673,-0.90539485
-41.439354,12.948737
-11.591491,44.474976
-6.613352,83.82356
-5.1209803,-60.812202
59.308887,24.577408
-10.108451,49.462345
12.436428,-58.328365
53.201374,-50.832237
50.733704,-49.423622
21.427141,-29.589363
41.602528,72.26824
-23.751228,22.869051
-25.742327,48.420258
-18.647024,-35.845135
-24.612638,-33.87072
46.66269,32.72576
-16.539154,10.438284
-2.771024,-47.43416
49.032326,6.166459
2.8254433,-107.68546
21.53619,26.278883
37.010212,-69.13662
-35.887516,-42.56992
-37.255295,43.3822
-24.790575,-64.970314
-41.85955,-5.20677
-8.476193,9.496013
-1.3926173,75.5423
-8.9910755,5.941898
33.566364,14.208877
16.041616,-5.6643286
-58.803368,-51.914043
22.142986,-61.65788
4.9998126,35.78247
-6.666545,74.7194
48.50573,-32.006985
50.684074,37.96031
-16.540163,33.465572
26.297682,-1.3029748
-14.172446,67.951485
26.130688,-38.93526
8.590216,14.619192
-54.52774,33.744247
-41.599922,13.730826
48.164288,9.1776085
30.294868,-62.96861
9.0215435,-27.294304
-51.250572,-4.9745946
-26.409376,-61.510353
7.6716456,-3.0410347
-60.021538,-47.11668
-20.596628,6.2697606
-9.293092,-63.75034
7.4150944,-1.8329948
-8.833523,-60.061523
60.67325,-3.9394488
60.94154,-16.85852
-61.580387,44.097706
-46.503338,-48.073357
-11.676373,-60.215515
28.69184,18.425138
-1.1805656,-78.47219
30.832846,6.71374
-24.278261,-43.024963
36.618595,-47.32186
-54.704018,-37.415073
45.69839,66.69513
-24.150688,-47.51152
-42.148037,31.12562
-28.76842,7.766766
-3.0241294,-58.124187
-45.612305,47.760612
-33.833168,-25.50549
-23.61248,20.861544
-27.764215,-62.77457
54.58066,5.152806
-15.6815605,-6.104991
10.938529,-38.451397
-43.122932,-6.8291707
-9.885469,19.457159
-15.254296,50.16057
-25.233908,51.17216
-3.9398882,44.49818
8.667843,12.214611
14.865591,1.9960333
-16.749332,6.956343
-12.550608,40.929386
43.06895,73.58719
18.014702,25.779556
12.573439,21.529345
26.288792,-1.3456718
-17.396173,-69.17783
27.821905,-65.83519
68.3725,19.252968
-44.607014,51.809937
37.747456,39.502052
-17.42891,-17.280231
-23.111277,-54.5551
-27.93907,46.25989
46.174263,-44.836567
-13.382587,-30.140543
54.483994,1.0203333
0.057920896,-2.1348374
8.500729,32.178
0.793409,-74.674904
-63.66987,-41.995438
-16.03031,-39.292713
-29.485943,35.69961
-39.546238,30.936626
-9.713375,48.942307
20.203886,33.12517
-58.068466,-39.994812
13.899371,27.134401
-13.430907,72.797714
-31.799253,-28.075579
29.452806,-17.396524
-47.292103,25.475391
-25.720976,8.277375
50.15821,33.71038
-6.2385316,63.5761
71.009674,16.282202
-10.349948,-74.07322
-8.73786,39.890846
-3.8198647,-84.017296
-53.75618,-47.176743
52.958805,53.849377
54.378986,-52.47745
-58.648594,-32.611122
20.981346,-34.418
45.08939,-56.151882
-45.93916,-54.119102
12.76574,-28.070662
-3.5913453,47.10926
-3.9216666,80.16168
74.60762,13.647607
-60.167255,-40.03503
-3.3937783,77.028915
-31.674849,-21.006817
-1.1742693,6.570096
2.192069,-25.143719
-15.282766,10.234844
8.817425,50.262848
-55.485134,-37.86137
28.045835,17.871748
3.254681,-51.308784
-31.492329,-38.50834
3.3961022,-6.6561823
67.75004,38.360237
0.38967782,2.4205048
16.439476,3.4311388
-19.00159,56.2321
2.2802954,-45.479736
35.45632,-26.400518
9.948585,-31.546007
19.140133,-36.616455
-29.67598,-60.7032
-15.502164,4.531004
26.221834,44.458267
35.604607,-56.26242
58.467464,-21.29827
-42.612095,-24.154581
-35.527107,11.493333
59.12846,-15.351135
-21.456541,36.77116
0.114869595,-34.25419
-27.526562,-49.14253
1.0003238,28.743883
52.98962,12.891891
16.530134,-17.387959
-55.97429,-49.623306
-27.48447,60.407776
-13.816981,26.145605
-29.790981,-31.98794
-31.109509,53.774544
10.720227,-29.635601
-27.000946,31.984905
-19.924164,17.837055
3.652532,-50.863125
60.73193,10.505566
61.4084,-0.13761626
-31.616331,5.8555384
53.65092,2.2573175
-39.224728,43.026165
28.75779,35.07921
-11.43361,-57.658394
-8.369311,20.430578
26.270493,13.708247
18.77374,28.007563
6.1219425,47.97139
47.29195,16.055653
7.9368467,47.288364
-68.5466,35.399887
-9.957704,56.21082
-38.637726,-3.937372
-20.90182,41.36896
-37.277866,-47.4967
-20.203539,-60.233517
22.757484,-8.42982
46.28898,-50.537018
-34.586197,-48.749752
4.339946,44.12735
-27.708849,-19.341965
-14.222812,-61.11488
53.65072,-2.0899477
-28.42004,-26.475645
3.291171,-81.63318
-10.385809,-31.850739
3.653874,-40.510136
14.549908,-23.39931
69.18578,7.9238677
40.613766,-65.784935
-48.068893,-44.5056
17.152435,-63.31434
47.93605,2.2118227
-81.80794,25.778128
-43.931896,36.70093
50.59913,64.893555
60.1796,24.531006
-3.419745,-14.854353
-1.7662214,-24.085308
25.400269,-1.3089001
-42.721092,27.777847
51.27926,66.36647
-38.95946,14.592427
10.086914,41.747738
-16.93031,17.376156
51.14035,37.218758
26.550367,-29.586214
13.087169,-35.0244
36.927113,-65.864204
43.636368,69.72315
1.9501632,-32.690166
54.42065,17.779556
12.413051,-27.419138
-3.8951902,-41.33748
-24.10047,-55.661045
10.996583,-23.331533
12.038288,-0.71765345
41.21427,-38.355083
38.201504,34.9157
-8.738393,26.212852
2.0961356,-21.444342
42.21276,-44.710487
-63.09893,30.424572
-53.433132,-2.1953795
46.431046,1.5021025
9.850578,15.957273
40.843697,-64.253426
-40.02742,46.497807
-29.32586,-22.596144
-22.756243,65.35134
21.757933,58.08162
43.1613,71.64246
59.603764,34.61388
-36.9204,-49.785797
42.921444,-57.360924
-43.15374,-3.131125
-3.8611076,-83.86533
52.100464,-43.821083
-27.276752,54.010048
36.53582,-36.92217
-42.300537,-29.103777
30.976713,-67.84443
34.022373,-59.709858
13.620421,-20.830795
17.146864,5.1852264
-7.920893,-81.01376
-63.417816,42.44288
57.76963,3.0253527
-33.55508,-27.055702
1.9209216,-27.987232
5.7692327,-39.44025
64.58992,2.017522
9.465797,30.555725
19.882595,-44.630527
9.047248,27.174332
-12.113881,-15.489819
44.055653,60.14884
-9.324958,18.321247
-14.161813,66.16382
-42.244404,47.032333
-38.688892,-53.345615
5.6218796,13.585844
-59.946167,22.83805
-3.0957417,47.86831
-30.049625,23.674923
-29.05627,12.651784
-36.03971,-16.985203
51.69414,23.17847
-58.00835,-48.39962
2.6134193,41.127083
-10.506927,-8.249978
11.432315,-79.927345
57.568974,-24.182423
15.036938,-16.45286
8.944687,-36.260967
-62.03308,-31.510616
-13.251379,-46.653343
0.8103176,-27.755365
6.5915713,-40.670673
-3.2591877,-76.285706
-44.655792,-2.1282318
-20.24884,-17.387854
-46.567207,20.89547
-36.058784,-56.31786
-29.201927,-0.21653476
15.959138,-22.810368
-61.657322,-46.858265
-19.951962,45.819817
53.178352,45.85875
-41.085735,22.335583
-18.610987,43.474075
-75.2292,31.011545
-15.61922,-34.316864
-5.828114,7.669127
-59.37894,-32.957336
49.29782,43.179203
-38.18653,61.466118
-39.31113,24.382772
-48.4357,7.6259007
53.24787,21.608082
-0.39442256,40.580696
-37.649357,49.553207
-6.14259,40.99875
-49.36927,-48.230255
-41.64106,-21.21787
39.323826,-40.367226
2.6260896,25.963778
23.816063,35.986996
27.441664,-35.279594
3.9502285,50.34752
-45.53766,4.3315563
64.001625,4.8967843
4.296377,-82.62243
-41.549824,16.22069
58.0296,-18.540873
-28.752432,7.6358204
-24.068735,-18.238838
-52.152023,24.197247
53.860382,64.71645
51.351055,4.0261655
10.910772,62.67315
26.6411,3.4384162
18.924587,29.81087
6.237803,15.4384365
16.723469,50.446037
-8.579264,-37.776768
20.787766,11.08075
-8.954797,12.597116
-58.49324,30.600883
-35.61387,35.537453
11.671719,-15.0328865
-31.442734,62.828136
-61.051132,-48.22172
-8.687362,17.29588
-15.318845,38.23701
-23.399143,34.159363
-18.569117,-67.21417
-11.158263,23.264677
-9.811077,-30.714058
37.566914,-35.39402
0.18877834,-44.40161
-69.94846,20.302313
-6.574289,-51.21785
0.66574794,20.690605
31.670559,4.185692
8.963473,-33.52153
1.6406049,-76.97596
40.029823,-63.084568
53.46732,-51.578632
-50.039696,-51.34094
-7.737173,64.9061
-38.23706,-27.326662
8.104813,-13.08245
-37.297253,-52.699043
-0.34986627,57.69319
-36.58247,18.46849
11.357139,-11.813491
20.699139,-41.81261
-5.8349977,17.260427
-70.09519,38.566883
0.054074246,28.186186
-31.698023,48.737022
57.2189,-2.3522794
-58.813793,17.853636
49.807777,69.545395
-60.064816,-42.804733
7.1489673,-78.84604
-53.93589,22.87794
-23.932806,7.4517345
-33.99174,-55.56314
-9.152242,6.5957294
68.46644,31.926243
-37.92712,28.440596
-55.669052,16.058748
60.149326,-23.985617
15.317016,21.491125
53.17232,2.2927139
44.70062,68.272255
5.2136974,-75.8663
17.108814,-63.13054
-38.44075,-53.95964
51.01074,63.755596
4.649088,-31.434883
-26.228148,66.35257
54.657898,-0.2565276
3.9758213,54.661804
32.8085,-12.093446
14.380214,-67.18147
0.572253,65.22176
7.839463,22.838512
17.067451,49.73447
1.1089742,-3.152958
-17.4502,-33.349392
53.054096,45.519135
-81.90824,24.284176
19.028605,-68.27702
-12.690157,-28.930918
-13.851403,-13.535102
10.1243925,-1.4203677
-9.236482,-55.352592
7.1714973,-3.0533435
-15.243571,38.76414
-6.563406,83.99454
-53.323147,23.60764
-32.665855,-16.24603
32.97141,-58.797012
-29.419733,-61.510227
10.067915,36.474056
22.614716,-60.11908
32.920467,46.186577
-6.209488,-44.50469
-33.892986,-34.752884
-3.7453961,66.87111
24.888798,-30.398613
-26.710873,61.074455
39.940556,-40.641388
54.40044,-22.346487
-28.556997,-46.72693
70.82513,26.17342
44.597668,14.507329
-3.6319435,-23.04062
24.310486,15.04378
12.34861,43.83276
-50.93918,1.2362188
-22.720816,51.16963
0.78430563,85.63808
-33.73419,-55.846275
44.29679,59.56033
-39.33268,-10.554051
-24.630116,16.886196
-31.038223,26.579014
-9.853012,-51.884956
-6.480009,2.5106719
5.5834837,-63.960293
55.259533,5.5772853
-14.97851,38.015816
-13.824128,-14.600686
24.274609,-64.66153
-38.49016,1.9221344
2.685329,50.293537
-58.60283,-55.35324
71.12375,15.471918
40.56701,-45.800682
54.97504,35.148037
45.21915,32.221264
-2.9589398,84.775246
17.58746,34.636307
8.979138,41.68598
16.741186,-16.920498
15.881652,-28.24442
24.750772,-32.552544
-11.593437,10.412007
-57.944798,20.606035
37.29635,-51.661476
28.492973,-7.5492454
-27.201982,1.5329686
-55.608505,-31.777699
56.21613,13.439571
-58.8949,37.331696
-5.7429037,-46.498474
-28.415016,43.210064
-41.96066,-32.347794
-2.8949475,55.925106
-37.47808,-4.478148
-36.33262,57.1279
-50.361477,3.812583
-22.040096,-17.149578
-18.012804,-27.492744
-36.11015,40.18959
-23.137184,37.692043
-53.30195,28.614159
-43.59492,12.735271
25.976723,55.233036
-61.330093,36.46128
-10.959215,27.536734
66.24122,17.17254
-31.35632,-16.119694
-5.4576535,79.32299
-62.693672,28.863829
52.925217,53.87665
45.859264,12.07703
41.322823,-40.739254
-45.457413,-33.35595
-37.41585,14.055113
48.564457,21.754852
68.874695,8.389987
59.507515,-20.268122
-33.817963,-25.461935
-31.571901,-0.2554574
-69.738655,27.317575
-8.293549,69.3115
-21.684166,-62.548378
-41.624306,32.59164
22.653006,15.117799
5.5720334,35.02835
69.169235,7.989473
58.97727,27.28951
52.05843,22.49507
-16.940315,6.181709
48.48337,26.474977
-22.154299,-0.6841399
46.121746,68.24262
-76.35914,26.903753
38.507236,-62.725906
42.43403,33.19071
-52.537853,19.967316
5.0587726,-3.722328
-13.390098,58.509865
-44.639435,-36.41051
10.670972,-26.127834
-26.264297,-55.056953
-68.60677,18.716347
-49.19139,-48.65076
57.36183,0.6852027
67.67868,9.663813
-45.172752,15.237413
-30.52372,-31.87809
54.60804,7.3783746
53.760822,30.076807
-25.100826,-23.477674
55.357216,5.8132105
-59.42339,-39.36376
11.349379,51.383945
9.594043,55.747
-48.588444,23.467863
-55.587994,15.177045
58.871357,20.514124
-47.15768,40.67671
29.601357,-39.12803
3.404442,-65.49393
-8.960532,-13.731049
0.4543788,11.578803
5.2573037,36.605854
57.56033,2.2462137
-30.716015,55.40312
31.073126,-16.706455
-24.041569,-63.026897
-26.87669,-7.6619473
-4.134674,76.98859
-9.862209,-23.659554
-40.262394,-43.31208
-24.040815,2.9078667
-18.808176,-35.95882
76.85306,14.076444
24.024916,-67.61863
-16.329103,-8.176287
7.796135,25.717253
12.633585,34.41537
-5.9194484,-64.83028
54.30898,29.246677
1.5364823,26.918352
-35.009254,5.5766644
-58.982605,13.559528
10.483324,-5.5798783
-28.103704,-62.768887
23.63261,6.457604
-53.815037,-51.122906
6.9425845,57.710438
27.10866,-27.160095
-38.175842,25.961658
19.566517,-37.495235
7.9281664,-103.96396
43.10172,65.10362
-41.385834,-6.4193616
-21.641426,18.11358
4.4557776,51.441437
-37.66273,5.586401
-34.140965,38.715626
5.6074123,4.682199
17.570232,-24.46337
-46.549644,-28.153795
48.95908,62.098686
-29.021225,1.8297731
-12.343187,-47.387085
43.807365,34.452614
-32.250053,58.862926
16.618267,-24.031454
-46.062645,-54.194008
21.104359,29.383982
-10.013112,-21.604584
-11.397594,-13.183153
0.27443564,52.145035
-28.202406,46.174816
-37.718018,4.771905
-67.021996,38.46425
28.923258,-17.873531
-53.281723,-46.238483
31.762466,-59.63966
25.420954,-29.032467
-26.894989,-25.772764
15.847807,65.34795
5.4602466,-2.4417112
23.946667,56.268158
-54.024197,33.770123
44.089527,67.63334
-42.72969,-38.83168
-8.838902,-61.203243
-58.48122,-58.07267
27.095312,1.8945754
-49.59504,-35.775757
-4.099961,20.040436
-3.322879,19.003036
-56.736565,44.01375
2.2179832,-16.069317
23.864048,7.517494
22.757093,53.968918
4.308202,-21.69035
43.151928,-53.306507
26.723467,-61.264202
-22.612085,65.25683
3.3574874,52.940884
16.884035,1.286382
7.2550607,54.728874
31.75329,-35.56743
44.28527,-2.7124405
-51.67183,-48.43864
-10.465799,-56.462215
-7.299454,53.187874
5.1393876,5.0451612
14.88845,-61.303402
-19.736326,20.133642
-43.85204,-6.161427
-15.367557,32.553665
10.72764,-2.9799333
-27.066175,57.700214
38.29718,6.76925
43.193764,-34.92538
-4.542065,47.163048
49.592453,-35.56594
-37.2918,43.546837
41.553936,61.25591
-23.613426,-56.02483
-44.268032,-50.9928
-46.650955,-19.814894
29.065819,-33.482548
7.4998364,-37.879612
-13.518777,42.242725
41.285156,-40.96708
-14.589257,41.382103
5.2322626,22.402239
-1.4338173,-21.749653
17.04205,-24.675278
10.194613,-52.425045
1.019854,44.02238
-34.030365,5.7408004
-3.9841309,-32.991737
30.231092,-53.800373
-4.526342,62.84101
33.80658,-32.73143
48.79746,32.45271
-48.944077,23.254677
29.82189,22.766197
70.58422,35.050854
-30.072817,3.5472257
-60.668324,37.77856
15.201831,-18.854357
11.00238,-66.37056
25.674973,-39.92259
-61.444828,-41.822662
-45.00514,-3.9348717
-9.215652,-16.858725
61.990356,31.994444
28.833454,-63.65105
65.705124,-1.4804883
35.984253,-24.131748
6.9386234,-106.68717
3.8459165,-31.785677
-30.2219,35.618168
-34.428997,-44.975433
5.1985106,-34.369606
15.265799,-51.98299
73.16602,26.934427
-27.77818,-21.994041
-11.118341,-59.880085
41.663067,36.76794
-29.905396,41.88102
8.372546,-104.235405
-14.086438,7.9281325
30.54113,-39.336803
22.799395,-20.341888
-2.0614533,45.224003
-27.869177,-57.62005
-1.6518507,-22.208324
-44.599983,-0.98935735
-49.967735,-27.250086
56.3734,16.110922
-33.043633,45.711037
-6.993093,16.371647
-46.39446,19.966713
22.386213,57.91386
-12.796134,11.2373085
31.603188,3.826349
-38.01528,6.3885384
16.076323,16.749094
8.15403,24.567783
22.038578,-12.433532
-5.450513,78.67041
17.236729,-54.195015
-17.319405,8.781485
71.455376,15.752701
-70.58318,27.6388
24.356314,-5.836378
-44.659023,24.863203
-19.254644,-34.82428
-53.39664,-25.176804
8.965159,1.5843542
3.9490116,-0.7577022
40.079483,69.93862
0.13708659,-24.85576
-18.950087,-11.762185
46.60392,13.376262
55.924282,40.621532
-34.11907,14.808566
46.104748,-31.24062
22.207708,13.91935
-30.2703,60.45151
9.594605,-22.07289
16.09829,46.77656
-35.056892,22.327637
17.566587,-19.803131
-34.865047,40.200256
-32.662785,2.1951091
-45.414238,11.818094
25.040192,10.308386
-17.45794,46.60647
-31.492989,-39.136925
9.3720455,60.65313
-12.747437,-7.189418
-35.942097,42.464096
-21.884516,5.5657563
-16.668528,68.19894
-12.250553,56.835648
-1.4257528,-83.5984
9.875208,-37.579742
-52.259804,-39.046913
1.4008332,82.60373
-19.32188,-60.517994
39.940453,-28.615328
13.195094,53.19292
50.154236,8.874521
-0.33222923,-58.461723
19.62401,-46.959682
54.885303,13.641696
36.72031,-27.711926
-7.8420997,-12.5098
-18.982872,13.93608
21.837614,38.345684
-37.96298,-22.52406
59.9692,47.565464
17.423372,6.0704584
-14.440035,5.4752235
47.385647,-61.01622
52.069508,-51.016228
-44.62444,44.43154
43.12461,-0.17679499
46.03605,13.050927
-47.626724,-10.196812
-36.67577,-6.779621
-1.1856135,-72.906975
-34.346306,-57.591057
-3.748026,-0.65167016
13.384513,-55.46751
-78.85722,25.130468
23.009012,-8.603483
-67.413185,5.6086645
-67.5721,-8.244065
-8.667823,-50.538506
8.105767,-4.220347
51.352936,-9.531073
45.17966,12.016081
50.09849,69.853745
-17.448767,-69.24681
-25.644302,39.86286
19.381815,-67.60727
-52.18456,1.2119697
-3.8997958,-75.65681
-29.101358,18.995598
-8.83114,1.174375
46.049965,-7.722015
65.76251,29.349115
-26.909018,-23.191544
57.879265,25.114183
23.239458,3.1851249
-50.087,-32.914394
-25.490799,-36.539616
37.082863,-22.794735
76.320366,7.48397
-21.494375,71.146454
-3.097724,-7.9645033
-68.0087,41.88426
9.06476,39.30053
25.456045,9.685539
3.5528371,35.879566
20.88714,-49.04706
18.777153,-64.23218
41.818813,8.5170145
-5.861646,62.565605
39.453224,-62.475914
4.1818123,-85.958275
-14.06248,-23.993637
22.8986,45.398617
-58.041836,-25.599144
30.20296,-42.645966
-15.9589405,2.2449603
-44.900948,11.538339
-2.352892,-52.68813
13.483303,4.2803097
-13.346328,-3.4531965
66.6815,1.2161046
-40.389214,29.21823
-36.169376,39.77122
9.117773,18.385092
27.826803,-6.2190366
27.730408,-6.041719
53.42331,5.866112
-37.890934,-10.713659
-38.223972,59.661434
19.978708,0.8073312
-17.572412,0.29456463
8.984559,-76.49616
-45.414505,8.778518
41.66064,-47.872604
-48.88841,-4.8685927
-21.193228,69.39915
-15.900385,-10.231725
-65.747856,19.226088
35.16508,-19.367796
-21.857742,-64.419754
3.768833,-42.961597
-24.83166,-13.070442
-41.47387,-6.177989
-6.8288083,35.714428
-31.841696,5.6670113
4.625238,-85.005295
-9.161257,6.4524164
-35.501568,-14.038425
-13.242647,26.013924
23.633348,12.751472
48.282482,17.753757
-5.0470204,-49.933113
15.3513,55.587894
21.121784,-59.265728
-22.303385,-19.848574
32.663864,-12.325319
1.4764274,27.436182
14.038187,-6.28644
-31.60548,-41.423534
-22.050293,-22.016842
-73.95094,25.102095
37.048103,-51.66391
-46.61932,20.262768
45.58672,72.14861
51.097763,31.96106
9.824324,49.51989
19.563757,30.882702
-53.177616,-29.960835
51.99534,-4.520894
12.957287,-77.24587
15.031729,40.455223
-55.407677,-41.89297
49.8159,33.97848
-4.7738347,6.4975667
-6.92032,28.544981
-15.851341,42.744038
11.768399,-102.629234
4.637002,-3.9648414
8.302137,37.332146
-33.875797,-59.04252
-41.65884,26.559736
48.553303,7.2211657
-10.144465,68.5586
-47.025223,-20.256306
5.01575,-30.915941
-7.910636,-52.153316
-0.55438197,81.7477
-30.499376,-15.823316
-15.219938,60.89764
16.627937,-34.44341
59.003105,20.51856
-26.44553,-3.8128176
48.093407,65.36972
24.795143,12.92308
19.002697,44.02747
6.7202916,23.805336
-21.219343,-29.02389
-24.052237,28.72639
15.2292595,-60.87592
-31.34254,3.850087
-14.330739,45.660797
-49.507294,31.435211
-32.74041,-24.68766
-55.333313,-48.392445
-46.692314,-21.156038
28.877548,1.4956007
-28.685122,17.24729
-5.3590426,56.672874
-12.546647,-61.035564
23.784563,49.737083
-5.1485863,33.336964
11.940648,32.9442
-41.667755,26.507198
-55.658424,-42.203514
59.879406,3.4635801
-43.809032,4.2212906
23.46879,59.107872
-54.147648,-36.366215
-37.9619,46.141678
-3.6367612,16.474257
-16.253698,17.843325
-41.460297,47.252472
26.457361,-44.388443
-45.015945,-13.365008
-31.21155,-56.398582
19.469519,10.571301
-0.067630015,4.7282825
58.957924,13.280058
-5.751282,-75.060234
-37.77021,-34.18704
16.157223,39.86315
19.503912,28.117836
64.87432,22.16088
-62.085403,35.479286
46.637764,32.87463
25.447256,-56.771236
-34.164875,52.188984
30.162638,-42.76942
2.080652,79.8502
45.155746,-35.679543
-58.913025,-32.73974
44.132587,72.84758
44.10924,32.354103
55.62644,-1.1552427
-37.194977,40.54122
-52.303303,20.95458
3.795521,-53.00623
19.318115,-63.251774
3.3893547,65.96227
-43.463177,48.864334
58.324318,8.875209
15.584195,47.037846
-68.93748,22.881477
-37.6109,-41.219482
-42.80826,-41.645054
46.254635,22.711323
-5.8611393,19.718742
55.04068,-25.01032
40.733593,-43.50559
-27.079409,-15.880891
43.575485,-7.8782916
-1.3189267,38.194904
49.969315,20.34827
-14.428651,5.903411
2.6533005,-60.949467
3.4109719,51.78473
2.5966508,33.009075
26.795988,-60.748543
9.125514,-3.0438874
-15.457167,28.42776
6.014353,-66.41285
18.486692,-21.977077
39.040596,12.150051
12.531012,-0.5832334
-57.627438,32.335926
-18.567617,12.354947
63.24479,-22.440668
42.812267,-52.871937
21.616163,20.585655
10.174763,-16.41362
12.453182,39.180176
1.6322843,-5.239271
-6.4715185,41.130707
-25.11983,28.236094
10.965088,64.12882
5.6248775,-106.35486
-22.614471,-2.0131567
23.105822,-50.370964
7.8933654,42.797455
12.787594,-46.5015
31.149942,-2.776943
-31.466072,17.298412
28.326752,43.501965
9.118997,41.065228
3.2298312,40.85313
-41.536777,32.107597
-35.480732,-14.335809
8.320002,-4.753881
-3.024245,62.489487
-33.97348,35.744358
46.07452,-43.996883
-42.236996,29.856422
13.026985,52.061047
-35.50236,23.65488
4.02274,42.65719
50.190388,-42.824837
-7.4705935,-41.639038
15.196621,33.49919
-38.495014,50.808044
1.7796732,-27.7374
9.319679,6.092902
3.324895,48.12128
-0.14322352,-24.314352
-0.674958,0.55309826
-8.2925415,-12.959155
27.033625,40.28747
-26.084375,-19.69981
-65.01066,-38.668907
-24.272736,-41.801605
58.12219,26.144411
-66.55908,41.056114
-23.640463,18.118027
46.561382,72.88057
0.13065165,-24.9446
5.2228947,37.01885
73.460846,21.606276
54.574764,-50.53752
-21.482712,30.144655
-23.10622,20.568117
-25.803993,65.3202
-51.481285,-34.06007
-28.444164,-63.036774
-67.76343,35.122017
-0.081677094,-75.66434
-9.403936,-48.86062
-11.952925,22.81058
47.5452,5.220187
24.284555,43.70995
17.803234,63.95665
-10.130255,62.150078
-7.223766,15.817807
56.89491,16.318333
10.41844,10.853348
-19.345367,51.520485
-68.67243,30.880657
41.97428,69.29728
-5.8463583,39.43615
